workload summary | sessions=200 steps=999 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12642024.000
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4447.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4448.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4448.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4449.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4449.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4450.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4450.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4451.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4451.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4452.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4452.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4453.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4453.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4454.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4454.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4455.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4455.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4456.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4456.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4457.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4457.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4458.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4458.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4459.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4459.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4460.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4460.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4461.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4461.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4462.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4462.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4463.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4463.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4464.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4464.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4465.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4465.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4466.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4466.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4467.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4467.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4468.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4468.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4469.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4469.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4470.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4470.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4471.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4471.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4472.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4472.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4473.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4473.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4474.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4474.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4475.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4475.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4476.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4476.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4477.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4477.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4478.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4478.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4479.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4479.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4480.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4480.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4481.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4481.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4482.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4482.6s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4483.1s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4483.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4484.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4484.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4485.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4485.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4486.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4486.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4487.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4487.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4488.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4488.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4489.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4489.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4490.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4490.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4491.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4491.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4492.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4492.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4493.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4493.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4494.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4494.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4495.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4495.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4496.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4496.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4497.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4497.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4498.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4498.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4499.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4499.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4500.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4500.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4501.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4501.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4502.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4502.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4503.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4503.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4504.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4504.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4505.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4505.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4506.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4506.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4507.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4507.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4508.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4508.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4509.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4509.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4510.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4510.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4511.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4511.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4512.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4512.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4513.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4513.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4514.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4514.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4515.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4515.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4516.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4516.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4517.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4517.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4518.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4518.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4519.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4519.7s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4520.2s
sessions 64/200 | steps 330/999 completed=330 submitted=333 active=3 failed=0 | elapsed=4520.7s
prefix hit rate | request_id=claude:bf7edcb9-dcb8-5b17-9da3-974a26701c7f_round_000004 planned=0.6760 actual=0.0000 delta=-0.6760 server_cached_prompt_tokens=0 server_prompt_tokens=80114
sessions 65/200 | steps 331/999 completed=331 submitted=333 active=2 failed=0 | elapsed=4521.2s
sessions 65/200 | steps 331/999 completed=331 submitted=333 active=2 failed=0 | elapsed=4521.7s
sessions 65/200 | steps 331/999 completed=331 submitted=333 active=2 failed=0 | elapsed=4522.2s
sessions 65/200 | steps 331/999 completed=331 submitted=333 active=2 failed=0 | elapsed=4522.7s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4523.2s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4523.7s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4524.2s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4524.7s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4525.2s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4525.7s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4526.2s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4526.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4527.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4527.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4528.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4528.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4529.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4529.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4530.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4530.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4531.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4531.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4532.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4532.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4533.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4533.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4534.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4534.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4535.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4535.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4536.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4536.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4537.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4537.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4538.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4538.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4539.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4539.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4540.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4540.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4541.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4541.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4542.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4542.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4543.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4543.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4544.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4544.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4545.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4545.8s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4546.3s
sessions 65/200 | steps 331/999 completed=331 submitted=334 active=3 failed=0 | elapsed=4546.8s
prefix hit rate | request_id=claude:56a77af8-2e71-7061-ae63-a21478a679ba_round_000003 planned=0.9860 actual=0.0000 delta=-0.9860 server_cached_prompt_tokens=0 server_prompt_tokens=57981
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4547.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4547.8s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4548.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4548.8s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4549.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4549.8s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4550.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4550.8s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4551.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4551.8s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4552.3s
sessions 65/200 | steps 332/999 completed=332 submitted=335 active=3 failed=0 | elapsed=4552.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4553.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4553.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4554.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4554.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4555.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4555.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4556.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4556.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4557.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4557.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4558.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4558.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4559.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4559.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4560.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4560.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4561.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4561.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4562.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4562.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4563.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4563.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4564.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4564.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4565.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4565.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4566.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4566.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4567.3s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4567.8s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4568.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4568.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4569.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4569.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4570.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4570.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4571.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4571.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4572.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4572.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4573.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4573.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4574.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4574.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4575.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4575.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4576.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4576.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4577.4s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4577.9s
sessions 65/200 | steps 332/999 completed=332 submitted=337 active=5 failed=0 | elapsed=4578.4s
prefix hit rate | request_id=claude:c0af5198-159d-3095-d9c1-735ad29d4918_round_000002 planned=0.6720 actual=0.0839 delta=-0.5881 server_cached_prompt_tokens=4096 server_prompt_tokens=48829
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4578.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4579.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4579.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4580.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4580.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4581.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4581.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4582.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4582.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4583.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4583.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4584.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4584.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4585.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4585.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4586.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4586.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4587.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4587.9s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4588.4s
sessions 65/200 | steps 333/999 completed=333 submitted=338 active=5 failed=0 | elapsed=4588.9s
